pointID,X,Y,Buffer_type,Area2000_road,Area2000_ref,Area2000_AC,Area2000_RC,Area2020_road,Area2020_ref,Area2020_AC,Area2020_RC,H2000_road,H2000_ref,H2000_AC,H2000_RC,H2020_road,H2020_ref,H2020_AC,H2020_RC,PD2000_road,PD2000_ref,PD2000_AC,PD2000_RC,PD2020_road,PD2020_ref,PD2020_AC,PD2020_RC,NPP2000_road,NPP2000_ref,NPP2000_AC,NPP2000_RC,NPP2020_road,NPP2020_ref,NPP2020_AC,NPP2020_RC,Area_AC_trend,Area_RC_trend,H_AC_trend,H_RC_trend,PD_AC_trend,PD_RC_trend,NPP_AC_trend,NPP_RC_trend,CEI_Diff,Nearest_Ref_Distance,Ref_Points_Used
18938.0000,-5674444.2710,-546465.7293,3.0000,100.0000,99.9380,0.0620,0.0310,100.0000,99.9109,0.0891,0.0446,25.2000,26.5470,-1.3470,-2.6031,24.5200,25.8725,-1.3525,-2.6839,1.0000,1.0007,-0.0007,-0.0342,1.0000,1.0023,-0.0023,-0.1127,1219.7000,1238.4807,-18.7807,-0.7640,1304.8000,1322.1092,-17.3092,-0.6589,0.0271,17.9308,-0.0054,-0.2018,-0.0016,-53.4819,1.4715,4.0773,0.0003,2236.0680,840
18939.0000,-5673444.2710,-546465.7293,2.0000,100.0000,99.9664,0.0336,0.0168,100.0000,99.9284,0.0716,0.0358,24.1200,26.5735,-2.4535,-4.8399,24.5500,25.9749,-1.4249,-2.8202,1.0000,1.0002,-0.0002,-0.0112,1.0000,1.0036,-0.0036,-0.1792,1248.6000,1238.1303,10.4697,0.4210,1303.8000,1309.9405,-6.1405,-0.2349,0.0380,36.1039,1.0286,26.5218,-0.0034,-88.2782,-16.6102,-100.0000,-0.0013,1414.2136,824
18940.0000,-5672444.2710,-546465.7293,2.0000,100.0000,99.9750,0.0250,0.0125,100.0000,99.9458,0.0542,0.0271,23.2100,26.3611,-3.1511,-6.3567,22.4800,25.8006,-3.3206,-6.8776,1.0000,1.0000,0.0000,0.0000,1.0000,1.0029,-0.0029,-0.1433,1202.9000,1238.5644,-35.6644,-1.4608,1336.6000,1329.0918,7.5082,0.2817,0.0291,36.7909,-0.1695,-2.6192,-0.0029,-100.0000,43.1726,100.0000,0.0017,1000.0000,807
19129.0000,-5683444.2710,-547465.7293,2.0000,100.0000,99.9756,0.0244,0.0122,100.0000,99.9544,0.0456,0.0228,27.8200,27.6116,0.2084,0.3760,27.1900,26.7158,0.4742,0.8796,1.0000,1.0002,-0.0002,-0.0084,1.0000,1.0010,-0.0010,-0.0493,1225.7000,1250.8954,-25.1954,-1.0173,1276.6000,1317.3806,-40.7806,-1.5721,0.0212,30.2283,0.2657,38.9329,-0.0008,-70.8765,-15.5852,-23.6226,-0.0013,1000.0000,985
19129.0000,-5683444.2710,-547465.7293,2.0000,100.0000,99.9756,0.0244,0.0122,100.0000,99.9544,0.0456,0.0228,27.8200,27.6116,0.2084,0.3760,27.1900,26.7158,0.4742,0.8796,1.0000,1.0002,-0.0002,-0.0084,1.0000,1.0010,-0.0010,-0.0493,1225.7000,1250.8954,-25.1954,-1.0173,1276.6000,1317.3806,-40.7806,-1.5721,0.0212,30.2283,0.2657,38.9329,-0.0008,-70.8765,-15.5852,-23.6226,-0.0013,1000.0000,985
19130.0000,-5682444.2710,-547465.7293,3.0000,100.0000,99.9371,0.0629,0.0315,100.0000,99.9062,0.0938,0.0469,28.3000,26.9231,1.3769,2.4933,27.8000,26.0619,1.7381,3.2269,1.0000,1.0000,0.0000,0.0000,1.0000,1.0032,-0.0032,-0.1613,1224.5000,1239.1759,-14.6759,-0.5957,1306.7000,1317.2550,-10.5550,-0.4023,0.0309,19.7078,0.3612,11.5955,-0.0032,-100.0000,4.1209,16.3327,0.0012,2000.0000,969
19131.0000,-5681444.2710,-547465.7293,4.0000,100.0000,99.9412,0.0588,0.0294,100.0000,99.9028,0.0972,0.0486,27.4800,26.8569,0.6231,1.1467,26.7600,26.0116,0.7484,1.4183,1.0000,1.0002,-0.0002,-0.0121,1.0000,1.0044,-0.0044,-0.2197,1262.9000,1241.0754,21.8246,0.8716,1345.6000,1316.6405,28.9595,1.0878,0.0384,24.6101,0.1254,9.1410,-0.0042,-89.5955,7.1349,14.0494,0.0009,3000.0000,954
19132.0000,-5680444.2710,-547465.7293,5.0000,100.0000,99.9588,0.0412,0.0206,100.0000,99.9187,0.0813,0.0407,26.4900,27.0742,-0.5842,-1.0907,26.1800,26.3733,-0.1933,-0.3679,1.0000,1.0003,-0.0003,-0.0144,1.0000,1.0039,-0.0039,-0.1970,1236.6000,1245.7468,-9.1468,-0.3685,1326.2000,1315.5648,10.6352,0.4026,0.0401,32.7181,0.3909,50.2685,-0.0037,-86.3955,19.7820,100.0000,0.0004,4000.0000,938
19133.0000,-5679444.2710,-547465.7293,5.0000,100.0000,99.9554,0.0446,0.0223,100.0000,99.9121,0.0879,0.0440,27.5900,27.0113,0.5787,1.0598,27.0500,26.3140,0.7360,1.3792,1.0000,1.0003,-0.0003,-0.0158,1.0000,1.0044,-0.0044,-0.2200,1182.4000,1245.7893,-63.3893,-2.6106,1327.7000,1315.3784,12.3216,0.4662,0.0434,32.7205,0.1573,11.9647,-0.0041,-86.6525,75.7110,100.0000,0.0005,5000.0000,923
19134.0000,-5678444.2710,-547465.7293,6.0000,100.0000,99.8960,0.1040,0.0520,100.0000,99.8677,0.1323,0.0662,27.3000,26.5750,0.7250,1.3458,26.8200,25.8031,1.0169,1.9324,1.0000,1.0022,-0.0022,-0.1084,1.0000,1.0022,-0.0022,-0.1092,1264.6000,1239.3581,25.2419,1.0081,1325.0000,1316.3700,8.6300,0.3267,0.0283,11.9898,0.2919,16.7553,-0.0000,-0.3590,-16.6118,-49.0431,0.0004,6000.0000,907
19135.0000,-5677444.2710,-547465.7293,6.0000,100.0000,99.9267,0.0733,0.0366,100.0000,99.8732,0.1268,0.0634,28.1500,26.6119,1.5381,2.8088,26.4200,25.8340,0.5860,1.1214,1.0000,1.0000,0.0000,0.0000,1.0000,1.0062,-0.0062,-0.3086,1253.2000,1240.2267,12.9733,0.5203,1313.5000,1317.1584,-3.6584,-0.1391,0.0535,26.7451,-0.9521,-44.8255,-0.0062,-100.0000,-16.6317,-100.0000,0.0012,5385.1648,890
19136.0000,-5676444.2710,-547465.7293,5.0000,100.0000,99.9097,0.0903,0.0452,100.0000,99.8729,0.1271,0.0636,26.0500,26.5276,-0.4776,-0.9084,24.7400,25.7572,-1.0172,-2.0144,1.0000,1.0010,-0.0010,-0.0498,1.0000,1.0025,-0.0025,-0.1253,1150.7000,1240.0432,-89.3432,-3.7370,1306.3000,1317.7994,-11.4994,-0.4382,0.0369,16.9576,-0.5396,-36.0978,-0.0015,-43.1200,77.8438,77.1933,0.0004,4472.1360,873
19137.0000,-5675444.2710,-547465.7293,4.0000,100.0000,99.9454,0.0546,0.0273,100.0000,99.8962,0.1038,0.0519,26.8300,26.4952,0.3348,0.6278,25.6800,25.7737,-0.0937,-0.1821,1.0000,1.0003,-0.0003,-0.0145,1.0000,1.0044,-0.0044,-0.2213,1225.9000,1238.8502,-12.9502,-0.5254,1318.2000,1317.1730,1.0270,0.0390,0.0491,31.0140,-0.4285,-100.0000,-0.0041,-87.7125,13.9771,100.0000,0.0014,3605.5513,857
19138.0000,-5674444.2710,-547465.7293,3.0000,100.0000,99.9720,0.0280,0.0140,100.0000,99.9283,0.0717,0.0359,25.4300,26.7494,-1.3194,-2.5287,24.8100,26.1573,-1.3473,-2.6435,1.0000,1.0003,-0.0003,-0.0147,1.0000,1.0033,-0.0033,-0.1623,1214.9000,1243.4760,-28.5760,-1.1624,1211.8000,1311.5086,-99.7086,-3.9515,0.0438,43.9020,-0.0279,-1.0454,-0.0030,-83.4492,-71.1326,-55.4491,-0.0002,2828.4271,840
19139.0000,-5673444.2710,-547465.7293,3.0000,100.0000,99.9363,0.0637,0.0319,100.0000,99.9103,0.0897,0.0449,25.1400,26.7008,-1.5608,-3.0107,25.2700,26.2139,-0.9439,-1.8335,1.0000,1.0018,-0.0018,-0.0881,1.0000,1.0298,-0.0298,-1.4698,1221.2000,1231.7369,-10.5369,-0.4296,1285.0000,1322.6801,-37.6801,-1.4450,0.0260,16.9167,0.6168,24.6269,-0.0281,-88.8319,-27.1432,-56.2938,0.0137,2000.0000,824
19140.0000,-5672444.2710,-547465.7293,2.0000,100.0000,99.9105,0.0895,0.0448,100.0000,99.8860,0.1140,0.0570,25.4200,26.7139,-1.2939,-2.4818,25.0000,26.2532,-1.2532,-2.4452,1.0000,1.0026,-0.0026,-0.1278,1.0000,1.0439,-0.0439,-2.1458,1237.2000,1221.3875,15.8125,0.6432,1301.4000,1320.0213,-18.6213,-0.7104,0.0245,12.0396,0.0406,1.5952,-0.0413,-88.9752,-34.4338,-100.0000,0.0165,1000.0000,807
19329.0000,-5683444.2710,-548465.7293,2.0000,100.0000,99.9633,0.0367,0.0183,100.0000,99.9405,0.0595,0.0298,29.0700,27.2316,1.8384,3.2652,28.3400,26.3760,1.9640,3.5894,1.0000,1.0002,-0.0002,-0.0075,1.0000,1.0019,-0.0019,-0.0963,1245.7000,1238.1432,7.5568,0.3042,1360.8000,1316.7628,44.0372,1.6447,0.0228,23.7155,0.1256,3.3037,-0.0018,-85.5284,36.4804,70.7067,-0.0005,1000.0000,984
19329.0000,-5683444.2710,-548465.7293,2.0000,100.0000,99.9633,0.0367,0.0183,100.0000,99.9405,0.0595,0.0298,29.0700,27.2316,1.8384,3.2652,28.3400,26.3760,1.9640,3.5894,1.0000,1.0002,-0.0002,-0.0075,1.0000,1.0019,-0.0019,-0.0963,1245.7000,1238.1432,7.5568,0.3042,1360.8000,1316.7628,44.0372,1.6447,0.0228,23.7155,0.1256,3.3037,-0.0018,-85.5284,36.4804,70.7067,-0.0005,1000.0000,984
19330.0000,-5682444.2710,-548465.7293,3.0000,100.0000,99.9079,0.0921,0.0461,100.0000,99.9013,0.0987,0.0494,28.2200,26.8019,1.4181,2.5774,28.1000,25.9991,2.1009,3.8834,1.0000,1.0017,-0.0017,-0.0861,1.0000,1.0031,-0.0031,-0.1531,1219.4000,1236.7634,-17.3634,-0.7069,1316.2000,1311.9429,4.2571,0.1620,0.0066,3.4710,0.6827,19.4014,-0.0013,-28.0219,21.6206,100.0000,-0.0000,2000.0000,969
19331.0000,-5681444.2710,-548465.7293,4.0000,100.0000,99.9435,0.0565,0.0282,100.0000,99.9042,0.0958,0.0479,27.5900,26.9486,0.6414,1.1760,27.5800,26.1116,1.4684,2.7349,1.0000,1.0002,-0.0002,-0.0122,1.0000,1.0033,-0.0033,-0.1625,1211.3000,1241.7037,-30.4037,-1.2394,1310.2000,1314.0486,-3.8486,-0.1467,0.0394,25.8568,0.8271,39.2009,-0.0030,-86.0347,26.5551,77.5279,0.0000,3000.0000,953
19332.0000,-5680444.2710,-548465.7293,4.0000,100.0000,99.9280,0.0720,0.0360,100.0000,99.8768,0.1232,0.0616,26.6700,26.6840,-0.0140,-0.0262,25.9900,25.8441,0.1459,0.2815,1.0000,1.0000,0.0000,0.0000,1.0000,1.0045,-0.0045,-0.2243,1260.5000,1240.4698,20.0302,0.8009,1302.5000,1316.2403,-13.7403,-0.5247,0.0512,26.2355,0.1599,100.0000,-0.0045,-100.0000,-33.7705,-100.0000,0.0009,4000.0000,938
19333.0000,-5679444.2710,-548465.7293,5.0000,100.0000,99.9203,0.0797,0.0398,100.0000,99.8792,0.1208,0.0604,26.8400,26.6950,0.1450,0.2708,26.8300,25.8608,0.9692,1.8395,1.0000,1.0011,-0.0011,-0.0559,1.0000,1.0016,-0.0016,-0.0821,1265.6000,1240.3716,25.2284,1.0067,1331.4000,1314.6859,16.7141,0.6317,0.0412,20.5279,0.8243,73.9769,-0.0005,-19.0014,-8.5143,-20.2999,0.0008,5000.0000,923
19334.0000,-5678444.2710,-548465.7293,6.0000,100.0000,99.8791,0.1209,0.0605,100.0000,99.8703,0.1297,0.0649,27.6200,26.4414,1.1786,2.1800,27.2200,25.6935,1.5265,2.8850,1.0000,1.0031,-0.0031,-0.1548,1.0000,1.0406,-0.0406,-1.9890,1260.1000,1237.5417,22.5583,0.9032,1349.6000,1314.9334,34.6666,1.3010,0.0088,3.5069,0.3480,12.8635,-0.0375,-85.8089,12.1083,21.1592,-0.0007,5830.9519,907
19335.0000,-5677444.2710,-548465.7293,6.0000,100.0000,99.9028,0.0972,0.0486,100.0000,99.8747,0.1253,0.0627,26.1700,26.5556,-0.3856,-0.7313,25.6000,25.7822,-0.1822,-0.3546,1.0000,1.0011,-0.0011,-0.0552,1.0000,1.0023,-0.0023,-0.1169,1252.3000,1239.3728,12.9272,0.5188,1256.4000,1316.4874,-60.0874,-2.3354,0.0281,12.6197,0.2034,35.8199,-0.0012,-35.8633,-73.0146,-100.0000,0.0006,5830.9519,891
19336.0000,-5676444.2710,-548465.7293,5.0000,100.0000,99.9221,0.0779,0.0390,100.0000,99.8792,0.1208,0.0604,26.7800,26.5976,0.1824,0.3417,25.8300,25.8007,0.0293,0.0567,1.0000,1.0011,-0.0011,-0.0538,1.0000,1.0021,-0.0021,-0.1046,1236.5000,1239.9658,-3.4658,-0.1400,1338.5000,1317.0627,21.4373,0.8073,0.0429,21.5920,-0.1531,-72.3483,-0.0010,-32.0837,24.9031,100.0000,0.0009,5000.0000,874
19337.0000,-5675444.2710,-548465.7293,4.0000,100.0000,99.8956,0.1044,0.0522,100.0000,99.8765,0.1235,0.0618,27.6500,26.5810,1.0690,1.9712,26.7400,25.8181,0.9219,1.7541,1.0000,1.0021,-0.0021,-0.1033,1.0000,1.0516,-0.0516,-2.5156,1238.8000,1238.5676,0.2324,0.0094,1306.8000,1318.7279,-11.9279,-0.4543,0.0191,8.3723,-0.1471,-7.3887,-0.0495,-92.2948,-12.1603,-100.0000,-0.0003,4000.0000,857
19338.0000,-5674444.2710,-548465.7293,4.0000,100.0000,99.9330,0.0670,0.0335,100.0000,99.8916,0.1084,0.0542,26.5700,26.6521,-0.0821,-0.1543,25.6800,25.8746,-0.1946,-0.3775,1.0000,1.0009,-0.0009,-0.0456,1.0000,1.0022,-0.0022,-0.1094,1235.0000,1240.5023,-5.5023,-0.2223,1309.0000,1320.0199,-11.0199,-0.4192,0.0414,23.5874,-0.1125,-40.6386,-0.0013,-41.1249,-5.5176,-33.3951,0.0012,3000.0000,840
19339.0000,-5673444.2710,-548465.7293,3.0000,100.0000,99.9267,0.0733,0.0367,100.0000,99.8942,0.1058,0.0529,27.2700,26.7083,0.5617,1.0407,26.3300,26.1830,0.1470,0.2798,1.0000,1.0021,-0.0021,-0.1031,1.0000,1.0255,-0.0255,-1.2600,1235.5000,1231.3175,4.1825,0.1695,1310.7000,1319.9661,-9.2661,-0.3522,0.0324,18.1181,-0.4148,-58.5270,-0.0235,-85.0362,-13.4486,-100.0000,0.0092,2000.0000,822
19340.0000,-5672444.2710,-548465.7293,2.0000,100.0000,99.9463,0.0537,0.0269,100.0000,99.9198,0.0802,0.0401,25.9400,26.7159,-0.7759,-1.4736,25.0400,26.2845,-1.2445,-2.4249,1.0000,1.0015,-0.0015,-0.0771,1.0000,1.0237,-0.0237,-1.1714,1280.2000,1224.6621,55.5379,2.2172,1303.8000,1322.5171,-18.7171,-0.7127,0.0265,19.7834,-0.4686,-23.1924,-0.0222,-87.7765,-74.2550,-100.0000,0.0121,1000.0000,806
19529.0000,-5683444.2710,-549465.7293,2.0000,100.0000,99.8986,0.1014,0.0507,100.0000,99.8928,0.1072,0.0536,28.8400,26.8468,1.9932,3.5793,28.6200,26.0417,2.5783,4.7168,1.0000,1.0022,-0.0022,-0.1118,1.0000,1.0158,-0.0158,-0.7824,1277.8000,1235.3290,42.4710,1.6900,1254.5000,1308.9830,-54.4830,-2.1254,0.0058,2.7603,0.5851,12.7986,-0.0135,-75.1427,-96.9540,-100.0000,-0.0020,1000.0000,984
19529.0000,-5683444.2710,-549465.7293,2.0000,100.0000,99.8986,0.1014,0.0507,100.0000,99.8928,0.1072,0.0536,28.8400,26.8468,1.9932,3.5793,28.6200,26.0417,2.5783,4.7168,1.0000,1.0022,-0.0022,-0.1118,1.0000,1.0158,-0.0158,-0.7824,1277.8000,1235.3290,42.4710,1.6900,1254.5000,1308.9830,-54.4830,-2.1254,0.0058,2.7603,0.5851,12.7986,-0.0135,-75.1427,-96.9540,-100.0000,-0.0020,1000.0000,984
19530.0000,-5682444.2710,-549465.7293,3.0000,100.0000,99.9340,0.0660,0.0330,100.0000,99.9044,0.0956,0.0478,28.5700,26.8939,1.6761,3.0220,28.4800,26.0239,2.4561,4.5062,1.0000,1.0010,-0.0010,-0.0483,1.0000,1.0023,-0.0023,-0.1161,1209.9000,1238.5990,-28.6990,-1.1721,1347.8000,1310.9858,36.8142,1.3846,0.0296,18.2927,0.7799,18.8747,-0.0014,-41.2917,65.5132,100.0000,0.0009,2000.0000,968
19531.0000,-5681444.2710,-549465.7293,3.0000,100.0000,99.8823,0.1177,0.0589,100.0000,99.8674,0.1326,0.0663,27.6900,26.6383,1.0517,1.9359,27.4500,25.8398,1.6102,3.0216,1.0000,1.0022,-0.0022,-0.1110,1.0000,1.0266,-0.0266,-1.3116,1240.0000,1236.9706,3.0294,0.1223,1318.8000,1313.2607,5.5393,0.2105,0.0149,5.9378,0.5584,20.9788,-0.0244,-84.5661,2.5098,29.2906,-0.0005,2828.4271,953
19532.0000,-5680444.2710,-549465.7293,4.0000,100.0000,99.8844,0.1156,0.0578,100.0000,99.8701,0.1299,0.0650,27.3300,26.5951,0.7349,1.3627,27.0300,25.8024,1.2276,2.3235,1.0000,1.0024,-0.0024,-0.1207,1.0000,1.0048,-0.0048,-0.2404,1217.1000,1238.1024,-21.0024,-0.8554,1326.2000,1313.8979,12.3021,0.4660,0.0143,5.8332,0.4927,25.1071,-0.0024,-33.2001,33.3045,100.0000,-0.0001,3605.5513,937
19533.0000,-5679444.2710,-549465.7293,5.0000,100.0000,99.8545,0.1455,0.0728,100.0000,99.8399,0.1601,0.0801,27.8600,26.4697,1.3903,2.5591,27.7600,25.6941,2.0659,3.8649,1.0000,1.0034,-0.0034,-0.1695,1.0000,1.0364,-0.0364,-1.7898,1237.8000,1236.6992,1.1008,0.0445,1313.8000,1313.8023,-0.0023,-0.0001,0.0146,4.7761,0.6756,19.5472,-0.0331,-82.9530,-1.1031,-100.0000,-0.0005,4472.1360,921
19534.0000,-5678444.2710,-549465.7293,6.0000,100.0000,99.8705,0.1295,0.0648,100.0000,99.8307,0.1693,0.0847,28.1800,26.3013,1.8787,3.4484,28.0800,25.5488,2.5312,4.7198,1.0000,1.0024,-0.0024,-0.1190,1.0000,1.0557,-0.0557,-2.7080,1260.9000,1237.4478,23.4522,0.9387,1315.3000,1313.7395,1.5605,0.0594,0.0398,13.3334,0.6525,14.7952,-0.0533,-91.7932,-21.8916,-87.5220,-0.0011,5385.1648,905
19535.0000,-5677444.2710,-549465.7293,6.0000,100.0000,99.8732,0.1268,0.0634,100.0000,99.8377,0.1623,0.0812,25.7400,26.3259,-0.5859,-1.1252,25.3000,25.5765,-0.2765,-0.5435,1.0000,1.0023,-0.0023,-0.1144,1.0000,1.0600,-0.0600,-2.9113,1223.0000,1236.8413,-13.8413,-0.5627,1293.0000,1314.2125,-21.2125,-0.8136,0.0355,12.2801,0.3093,35.8701,-0.0577,-92.6423,-7.3712,-21.0282,-0.0009,6000.0000,890
19536.0000,-5676444.2710,-549465.7293,5.0000,100.0000,99.9447,0.0553,0.0277,100.0000,99.8970,0.1030,0.0515,27.0500,26.6452,0.4048,0.7539,26.8100,25.9029,0.9071,1.7209,1.0000,1.0003,-0.0003,-0.0166,1.0000,1.0049,-0.0049,-0.2445,1226.3000,1241.4440,-15.1440,-0.6137,1292.1000,1312.4526,-20.3526,-0.7814,0.0476,30.0956,0.5023,38.2867,-0.0046,-87.3163,-5.2086,-14.6735,-0.0004,5000.0000,873
19537.0000,-5675444.2710,-549465.7293,5.0000,100.0000,99.9337,0.0663,0.0332,100.0000,99.8754,0.1246,0.0624,27.4000,26.5684,0.8316,1.5409,26.6900,25.7714,0.9186,1.7511,1.0000,1.0000,0.0000,0.0000,1.0000,1.0059,-0.0059,-0.2952,1258.1000,1239.9929,18.1071,0.7248,1336.3000,1317.4785,18.8215,0.7092,0.0583,30.5570,0.0871,4.9741,-0.0059,-100.0000,0.7144,1.9344,0.0014,4000.0000,856
19538.0000,-5674444.2710,-549465.7293,4.0000,100.0000,99.9200,0.0800,0.0400,100.0000,99.8934,0.1066,0.0533,26.6200,26.6857,-0.0657,-0.1232,25.7100,25.9240,-0.2140,-0.4144,1.0000,1.0020,-0.0020,-0.0974,1.0000,1.0027,-0.0027,-0.1365,1244.2000,1239.8794,4.3206,0.1739,1345.5000,1321.3891,24.1109,0.9041,0.0266,14.2734,-0.1483,-53.0380,-0.0008,-16.7042,19.7903,69.6069,0.0003,3000.0000,839
19539.0000,-5673444.2710,-549465.7293,3.0000,100.0000,99.9399,0.0601,0.0301,100.0000,99.9012,0.0988,0.0494,26.4100,26.8121,-0.4021,-0.7556,25.2800,25.9998,-0.7198,-1.4036,1.0000,1.0008,-0.0008,-0.0420,1.0000,1.0020,-0.0020,-0.1021,1219.0000,1242.5954,-23.5954,-0.9585,1295.1000,1322.9424,-27.8424,-1.0635,0.0387,24.3551,-0.3176,-28.3125,-0.0012,-41.7703,-4.2470,-8.2566,0.0017,2000.0000,822
19540.0000,-5672444.2710,-549465.7293,2.0000,100.0000,99.9667,0.0333,0.0167,100.0000,99.9350,0.0650,0.0325,27.1300,27.1838,-0.0538,-0.0990,25.5100,26.2424,-0.7324,-1.4152,1.0000,1.0000,0.0000,0.0000,1.0000,1.0036,-0.0036,-0.1806,1246.4000,1250.7863,-4.3863,-0.1757,1328.3000,1328.9211,-0.6211,-0.0234,0.0316,32.1823,-0.6787,-86.3221,-0.0036,-100.0000,3.7652,75.1914,0.0032,1000.0000,804
19729.0000,-5683444.2710,-550465.7293,2.0000,100.0000,99.9799,0.0201,0.0100,100.0000,99.9656,0.0344,0.0172,28.0300,27.8158,0.2142,0.3836,27.4500,27.3291,0.1209,0.2208,1.0000,1.0001,-0.0001,-0.0050,1.0000,1.0013,-0.0013,-0.0626,1277.9000,1239.3540,38.5460,1.5313,1290.2000,1312.4049,-22.2049,-0.8532,0.0143,26.2578,-0.0933,-27.8332,-0.0012,-85.2547,-60.7509,-100.0000,-0.0050,1000.0000,982
19729.0000,-5683444.2710,-550465.7293,2.0000,100.0000,99.9799,0.0201,0.0100,100.0000,99.9656,0.0344,0.0172,28.0300,27.8158,0.2142,0.3836,27.4500,27.3291,0.1209,0.2208,1.0000,1.0001,-0.0001,-0.0050,1.0000,1.0013,-0.0013,-0.0626,1277.9000,1239.3540,38.5460,1.5313,1290.2000,1312.4049,-22.2049,-0.8532,0.0143,26.2578,-0.0933,-27.8332,-0.0012,-85.2547,-60.7509,-100.0000,-0.0050,1000.0000,982
19730.0000,-5682444.2710,-550465.7293,2.0000,100.0000,99.9390,0.0610,0.0305,100.0000,99.8948,0.1052,0.0526,27.6600,26.8115,0.8485,1.5577,28.1800,25.9291,2.2509,4.1598,1.0000,1.0000,0.0000,0.0000,1.0000,1.0031,-0.0031,-0.1523,1263.7000,1239.5365,24.1635,0.9653,1329.6000,1310.9316,18.6684,0.7070,0.0443,26.6337,1.4024,45.2469,-0.0031,-100.0000,-5.4951,-12.8294,0.0012,1414.2136,967
19731.0000,-5681444.2710,-550465.7293,3.0000,100.0000,99.9469,0.0531,0.0266,100.0000,99.9098,0.0902,0.0451,27.7100,27.0156,0.6944,1.2688,27.4100,26.1625,1.2475,2.3286,1.0000,1.0002,-0.0002,-0.0123,1.0000,1.0032,-0.0032,-0.1610,1237.9000,1242.4634,-4.5634,-0.1840,1324.1000,1309.5597,14.5403,0.5521,0.0370,25.8412,0.5531,28.4831,-0.0030,-85.7943,19.1037,100.0000,-0.0008,2236.0680,952
19732.0000,-5680444.2710,-550465.7293,4.0000,100.0000,99.9697,0.0303,0.0152,100.0000,99.9371,0.0629,0.0315,26.8600,27.4100,-0.5500,-1.0135,26.4500,26.6866,-0.2366,-0.4453,1.0000,1.0005,-0.0005,-0.0234,1.0000,1.0036,-0.0036,-0.1791,1231.9000,1248.3925,-16.4925,-0.6649,1329.1000,1311.4231,17.6769,0.6694,0.0326,34.9658,0.3134,39.8428,-0.0031,-76.9101,34.1694,100.0000,0.0011,3162.2777,936
19733.0000,-5679444.2710,-550465.7293,5.0000,100.0000,99.9284,0.0716,0.0358,100.0000,99.8858,0.1142,0.0572,27.2200,26.5765,0.6435,1.1962,27.1800,25.7356,1.4444,2.7296,1.0000,1.0000,0.0000,0.0000,1.0000,1.0059,-0.0059,-0.2920,1230.6000,1240.3343,-9.7343,-0.3940,1329.7000,1313.9247,15.7753,0.5967,0.0427,22.9563,0.8008,38.3562,-0.0059,-100.0000,25.5097,100.0000,0.0011,4123.1056,919
19734.0000,-5678444.2710,-550465.7293,6.0000,100.0000,99.8691,0.1309,0.0655,100.0000,99.8268,0.1732,0.0867,27.6300,26.2677,1.3623,2.5276,26.9400,25.5118,1.4282,2.7229,1.0000,1.0025,-0.0025,-0.1249,1.0000,1.0538,-0.0538,-2.6205,1244.7000,1237.0796,7.6204,0.3071,1298.3000,1313.3190,-15.0190,-0.5751,0.0422,13.8844,0.0659,2.3622,-0.0513,-91.1153,-22.6394,-100.0000,-0.0011,5099.0195,904
19735.0000,-5677444.2710,-550465.7293,6.0000,100.0000,99.8666,0.1334,0.0667,100.0000,99.8529,0.1471,0.0736,26.6800,26.3917,0.2883,0.5432,26.2800,25.6195,0.6605,1.2727,1.0000,1.0035,-0.0035,-0.1737,1.0000,1.0414,-0.0414,-2.0295,1242.1000,1237.2076,4.8924,0.1973,1303.6000,1314.7753,-11.1753,-0.4268,0.0137,4.8889,0.3723,39.2356,-0.0380,-84.5030,-16.0677,-100.0000,-0.0008,6000.0000,887
19736.0000,-5676444.2710,-550465.7293,6.0000,100.0000,99.8857,0.1143,0.0572,100.0000,99.8548,0.1452,0.0726,27.2400,26.3627,0.8773,1.6368,26.5800,25.6103,0.9697,1.8579,1.0000,1.0023,-0.0023,-0.1147,1.0000,1.0622,-0.0622,-3.0145,1260.1000,1236.7702,23.3298,0.9344,1334.1000,1315.4874,18.6126,0.7025,0.0309,11.9200,0.0923,4.9982,-0.0599,-92.8764,-4.7172,-11.2469,-0.0008,5000.0000,871
19737.0000,-5675444.2710,-550465.7293,5.0000,100.0000,99.8785,0.1215,0.0608,100.0000,99.8632,0.1368,0.0685,26.8200,26.4490,0.3710,0.6965,26.0100,25.7015,0.3085,0.5966,1.0000,1.0034,-0.0034,-0.1674,1.0000,1.0498,-0.0498,-2.4293,1256.6000,1237.4797,19.1203,0.7666,1315.1000,1316.5779,-1.4779,-0.0562,0.0154,5.9440,-0.0625,-9.1959,-0.0464,-87.3820,-20.5981,-100.0000,-0.0000,4000.0000,855
19738.0000,-5674444.2710,-550465.7293,4.0000,100.0000,99.8995,0.1005,0.0503,100.0000,99.8584,0.1416,0.0708,26.3100,26.4849,-0.1749,-0.3313,25.5700,25.7533,-0.1833,-0.3571,1.0000,1.0018,-0.0018,-0.0920,1.0000,1.0661,-0.0661,-3.2015,1237.6000,1237.4239,0.1761,0.0071,1256.8000,1313.3934,-56.5934,-2.2019,0.0411,16.9543,-0.0084,-2.3463,-0.0643,-94.5851,-56.7695,-100.0000,-0.0012,3000.0000,838
