pointID,X,Y,Buffer_type,Area2000,Area2020,H2000,H2020,PD2000,PD2020,NPP2000,NPP2020,NTL2000,NTL2020,Windowflag,ForestChange,Plantations
37445,-5761444.271,-639465.7293,5,100,69,22.15,18.89,1,1,1256.8,1287.3,0,0,0,0,0
37446,-5760444.271,-639465.7293,5,100,99,23.15,21.9,1,1,1265.8,1257.8,0,0,0,0,0
37447,-5759444.271,-639465.7293,4,100,100,26.44,25.82,1,1,1275.4,1278.5,0,0,0,-1,0
37448,-5758444.271,-639465.7293,4,100,100,25.06,24.22,1,1,1288.2,1239.5,0,7,0,-2,0
37449,-5757444.271,-639465.7293,3,100,100,20.05,18.73,1,1,1310.4,1265,0,7,0,-1,0
37450,-5756444.271,-639465.7293,2,100,100,17.66,16.47,1,1,1254.7,1274.1,0,7,0,0,0
37451,-5755444.271,-639465.7293,1,100,100,22.66,21.38,1,1,1301.2,1246.1,0,7,0,0,0
37452,-5754444.271,-639465.7293,1,100,100,20.39,19,1,1,1251.4,1304.2,0,7,0,0,0
37453,-5753444.271,-639465.7293,1,100,100,18.5,16.74,1,1,1264.1,1272.5,0,0,0,-1,0
37454,-5752444.271,-639465.7293,1,100,100,22.61,20.79,1,1,1259.8,1291.4,0,0,0,-5,0
37455,-5751444.271,-639465.7293,1,100,79,24.74,22.97,1,1,1269.4,1259.9,0,0,0,-17,0
37456,-5750444.271,-639465.7293,1,100,100,25.87,24.23,1,1,1146.4,1306.2,0,0,0,-29,0
37457,-5749444.271,-639465.7293,1,100,100,26.49,25.33,1,1,1304.5,1262.4,0,0,0,-3,0
37458,-5748444.271,-639465.7293,1,100,100,24.67,23.68,1,1,1280.9,1292.3,0,0,0,-1,0
37459,-5747444.271,-639465.7293,1,100,100,24.53,22.93,1,1,1257.6,1292.4,0,0,0,1,0
37460,-5746444.271,-639465.7293,1,100,100,24.4,21.82,1,1,1315.5,1235.5,0,0,0,-44,0
37461,-5745444.271,-639465.7293,1,100,98,27.39,12.4,1,3,1316.4,1184.8,0,0,0,-79,0
37462,-5744444.271,-639465.7293,1,100,65,26.23,10.89,1,60,1275.8,1192.8,0,0,0,-67,0
37463,-5743444.271,-639465.7293,1,100,8,21.94,17.59,1,1,1258.8,1271.1,0,0,0,-52,0
37464,-5742444.271,-639465.7293,1,100,67,23.84,22.39,1,8,1245.5,1325.3,0,0,0,-29,0
37465,-5741444.271,-639465.7293,1,100,51,20.08,19.1,1,2,1142.9,1278.9,0,0,0,-24,0
37466,-5740444.271,-639465.7293,1,100,94,22.32,21.62,1,1,1273.7,1271.8,0,0,0,0,0
37467,-5739444.271,-639465.7293,1,100,100,24.17,23.47,1,1,1254.5,1311.1,0,0,0,-12,0
37468,-5738444.271,-639465.7293,1,100,98,20.38,19.91,1,1,1170.4,1301.2,0,0,0,0,0
37469,-5737444.271,-639465.7293,1,100,97,22.13,21.52,1,1,1262.2,1312.6,0,0,0,0,0
37470,-5736444.271,-639465.7293,1,100,100,21.02,20.33,1,1,1298.1,1296.4,0,0,0,0,0
37471,-5735444.271,-639465.7293,1,100,100,23.89,22.89,1,1,1293.7,1276.9,0,0,0,0,0
37472,-5734444.271,-639465.7293,2,100,99,22.94,21.52,1,1,1287.4,1297.1,0,0,0,-13,0
37473,-5733444.271,-639465.7293,2,99,96,21.62,19.04,1,1,1287.9,1297.3,0,0,0,-21,0
37474,-5732444.271,-639465.7293,3,100,95,23.65,11.92,1,1,1266.3,1321.5,0,0,0,-35,0
37475,-5731444.271,-639465.7293,4,100,88,21.92,10.11,1,1,1307.3,1315.1,0,0,0,-46,0
37476,-5730444.271,-639465.7293,5,100,98,19.12,12.17,1,1,1272.3,1324.2,0,7,0,-20,0
37477,-5729444.271,-639465.7293,5,100,89,20.2,15.21,1,1,1291,1338.2,0,7,0,-26,0
37478,-5728444.271,-639465.7293,6,60,99,20.01,11.84,23,11,683.2,804.6,0,7,0,-26,0
37479,-5727444.271,-639465.7293,6,35,55,9.96,8.77,31,7,1293.4,1346,0,7,0,-3,0
37480,-5726444.271,-639465.7293,6,80,63,18.91,13.36,2,1,1265.6,1345.5,0,7,0,-8,0
37481,-5725444.271,-639465.7293,5,100,90,21.98,18.63,1,1,1280.8,1305,0,7,0,-28,0
37482,-5724444.271,-639465.7293,6,95,82,15.57,9.74,2,5,1269.3,1326.2,0,7,0,-65,0
37483,-5723444.271,-639465.7293,6,88,43,21.02,13.64,1,77,1300.4,1293.9,0,7,0,-11,0
37484,-5722444.271,-639465.7293,6,86,9,22.34,10.54,2,10,1276.7,1360.1,0,0,0,-11,0
37485,-5721444.271,-639465.7293,6,86,47,20.81,6.48,2,11,1285.1,1165.1,0,0,0,-30,0
37486,-5720444.271,-639465.7293,5,70,38,23.78,6.02,3,45,1316.9,1306.8,0,0,0,-1,0
37487,-5719444.271,-639465.7293,5,100,20,25.6,4.96,1,3,1275.6,1227.3,0,0,0,0,0
37488,-5718444.271,-639465.7293,6,99,79,22.75,12.52,1,15,1314.9,1298.7,0,0,0,-16,0
37489,-5717444.271,-639465.7293,6,84,40,21.14,5.73,4,32,1280.5,1079.9,0,0,0,-32,0
37490,-5716444.271,-639465.7293,6,97,15,21.43,5.19,1,72,1285.4,1330.4,0,0,0,-60,0
37491,-5715444.271,-639465.7293,5,97,6,20.04,9.13,1,34,1294.5,1293.7,0,0,0,-19,0
37492,-5714444.271,-639465.7293,5,100,8,21.36,4.13,1,1,1207.8,1330.9,0,0,0,-96,0
37493,-5713444.271,-639465.7293,6,97,92,25.91,13.25,1,94,1225.5,1323.9,0,0,0,-70,0
37494,-5712444.271,-639465.7293,6,100,8,26.46,7.79,1,98,1261.7,1329.1,0,0,0,-17,0
37495,-5711444.271,-639465.7293,6,95,3,28.02,13.02,3,31,1265.2,1299,0,0,0,-64,0
37496,-5710444.271,-639465.7293,6,78,25,27.52,7.55,4,23,1268.2,1349.8,0,0,0,-84,0
37497,-5709444.271,-639465.7293,6,60,22,24.52,4.92,11,12,1290.3,1313.8,0,0,0,-94,0
37498,-5708444.271,-639465.7293,6,72,34,29.76,3.64,4,8,1275.2,1177.1,0,0,0,-58,0
37499,-5707444.271,-639465.7293,6,59,39,24.72,4.62,13,50,1277.8,1131.9,0,0,0,-78,0
37500,-5706444.271,-639465.7293,6,30,10,22.02,5.5,26,0,1114.8,1159.3,0,0,0,-87,0
37501,-5705444.271,-639465.7293,6,1,0,24.46,3.7,494,465,1130.9,1051.2,0,0,0,-15,0
37502,-5704444.271,-639465.7293,6,39,0,24.38,4.05,8,0,1068.1,977.6,0,0,0,-56,0
37503,-5703444.271,-639465.7293,6,61,0,23.14,10.13,5,162,1099,1111.5,0,0,0,-62,0
37504,-5702444.271,-639465.7293,6,96,2,23.32,14.29,1,49,1292.8,1328.9,0,0,0,-42,0
37505,-5701444.271,-639465.7293,6,34,8,23.08,9.93,23,11,1194.3,1163.9,0,0,0,-16,0
37506,-5700444.271,-639465.7293,6,95,17,21.32,6.14,1,5,1266,1194.3,0,0,0,0,0
37507,-5699444.271,-639465.7293,5,100,37,25.43,3.48,1,1,1235.3,1301.3,0,0,0,0,0
37508,-5698444.271,-639465.7293,4,100,98,24.32,15.3,1,4,1250.2,1318.8,0,0,0,0,0
37509,-5697444.271,-639465.7293,5,100,24,23.8,5.58,1,375,1197.2,1269.7,0,0,0,0,0
37510,-5696444.271,-639465.7293,5,100,0,25.16,3.15,1,0,1164,1293.3,0,0,0,0,0
37511,-5695444.271,-639465.7293,5,100,0,26.39,3.21,1,370,1191.8,1193.1,0,0,0,0,0
37512,-5694444.271,-639465.7293,5,99,0,19.64,4.4,1,79,1279.2,1090.1,0,7,0,0,0
37513,-5693444.271,-639465.7293,5,100,2,18.76,5.13,1,20,1249.5,1281.8,0,7,0,0,0
37514,-5692444.271,-639465.7293,5,100,14,23.65,7.1,1,103,1219.9,1296.4,0,7,0,0,0
37515,-5691444.271,-639465.7293,4,100,6,23.21,5.07,1,37,1273.2,1065.1,0,7,0,0,0
37516,-5690444.271,-639465.7293,4,100,13,20.77,9.32,1,1,1233.3,1322,0,7,0,0,0
37517,-5689444.271,-639465.7293,4,100,95,18.64,14.35,1,1,1250.6,1281.1,0,0,0,0,0
37518,-5688444.271,-639465.7293,4,100,100,19.93,19.61,1,1,1236.1,1285.5,0,0,0,0,0
37519,-5687444.271,-639465.7293,4,99,100,23.39,16.1,1,2,1239.1,1293.8,0,0,0,0,0
37520,-5686444.271,-639465.7293,5,100,96,15.82,13.63,1,1,1261.6,1287,0,0,0,0,0
37521,-5685444.271,-639465.7293,5,100,100,18.34,18.16,1,1,1272.9,1271.4,0,0,0,0,0
37522,-5684444.271,-639465.7293,6,80,96,17.95,17.77,1,179,1244.7,1297.7,0,0,0,0,0
37523,-5683444.271,-639465.7293,6,45,1,4.85,7.73,2,150,1087.1,1050.4,0,0,0,0,0
37595,-5811444.271,-640465.7293,1,100,100,24.44,23.37,1,1,1282.3,1265.9,0,0,0,0,0
37596,-5810444.271,-640465.7293,1,100,100,25.39,24.3,1,1,1267.3,1225.5,0,0,0,0,0
37597,-5809444.271,-640465.7293,1,100,100,26.53,23.72,1,1,1246.7,1244.8,0,0,0,0,0
37598,-5808444.271,-640465.7293,1,100,100,26.09,24.88,1,1,1214,1293.6,0,0,0,0,0
37599,-5807444.271,-640465.7293,1,100,100,24.05,22.21,1,1,1252.4,1269.7,0,0,0,0,0
37600,-5806444.271,-640465.7293,1,100,100,23.72,19.93,1,1,1222.9,1278.9,0,0,0,0,0
37601,-5805444.271,-640465.7293,1,100,100,21.51,20.33,1,1,1224,1197.8,0,0,0,0,0
37602,-5804444.271,-640465.7293,1,100,100,24.09,23.56,1,1,1239,1260.3,0,0,0,0,0
37603,-5803444.271,-640465.7293,1,100,100,25.14,23.95,1,1,1236.4,1262,0,0,0,0,0
37604,-5802444.271,-640465.7293,1,100,99,24.72,21.44,1,1,1233.9,1272.7,0,0,0,0,0
37605,-5801444.271,-640465.7293,2,100,100,25.34,24.89,1,1,1263.9,1236.6,0,0,0,0,0
37606,-5800444.271,-640465.7293,3,100,100,22.67,21.92,1,2,1236.4,1162.2,0,0,0,0,0
37607,-5799444.271,-640465.7293,4,100,89,22.68,20.85,1,4,1256.9,1244.6,0,0,0,0,0
37608,-5798444.271,-640465.7293,5,100,89,26.44,9.42,1,2,1212.6,1282.6,0,0,0,0,0
37609,-5797444.271,-640465.7293,6,100,93,24.45,19.04,1,1,1262.6,1264.4,0,0,0,0,0
37610,-5796444.271,-640465.7293,6,100,75,25.25,24.67,1,3,1271.5,1294.8,0,7,0,0,0
37611,-5795444.271,-640465.7293,6,100,64,25.47,16.47,1,1,1233.4,1242.4,0,7,0,0,0
37612,-5794444.271,-640465.7293,6,100,98,24.88,19.82,1,2,1257.5,1281.2,0,7,0,0,0
37613,-5793444.271,-640465.7293,5,100,92,22.17,18.07,1,2,1201.8,1299.4,0,7,0,0,0
37614,-5792444.271,-640465.7293,4,100,84,26.38,9.63,1,1,1241.7,1260.2,0,7,0,0,0
37615,-5791444.271,-640465.7293,3,100,99,23.89,17.2,1,1,1245.1,1232.7,0,7,0,0,0
37616,-5790444.271,-640465.7293,2,100,100,23.67,21.82,1,1,1268.3,1255.6,0,7,0,0,0
37617,-5789444.271,-640465.7293,2,100,81,22.38,22.07,1,3,1227.5,1267.5,0,7,0,0,0
37618,-5788444.271,-640465.7293,1,100,63,18.88,17.99,1,1,1265.9,1276.9,0,7,0,0,0
37619,-5787444.271,-640465.7293,1,100,99,20.86,19.72,1,1,1226.3,1261.9,0,7,0,0,0
37620,-5786444.271,-640465.7293,1,100,100,19.62,18.23,1,1,1239.6,1207.9,0,7,0,0,0
37621,-5785444.271,-640465.7293,1,100,100,20.71,19.48,1,1,1253.3,1221.9,0,7,0,0,0
37622,-5784444.271,-640465.7293,1,100,100,17.63,16.39,1,1,1239.2,1263.3,0,7,0,0,0
37623,-5783444.271,-640465.7293,1,100,100,18.58,17.81,1,1,1191.2,1239,0,0,0,0,0
37624,-5782444.271,-640465.7293,1,99,100,18.86,17.71,1,1,1251.3,1273.2,0,0,0,0,0
37625,-5781444.271,-640465.7293,1,100,99,21.5,20.74,1,1,1233.1,1273.2,0,0,0,0,0
37626,-5780444.271,-640465.7293,1,100,100,21,20.13,1,1,1236,1261,0,0,0,0,0
37627,-5779444.271,-640465.7293,1,100,99,19.98,19.07,1,1,1243.8,1276.9,0,0,0,0,0
37628,-5778444.271,-640465.7293,2,99,100,21.18,20.56,1,1,1247.8,1282.7,0,0,0,0,0
37629,-5777444.271,-640465.7293,3,100,99,20.48,18.35,1,1,1264.2,1298.6,0,0,0,0,0
37630,-5776444.271,-640465.7293,3,99,100,20.61,20.01,1,1,1294.8,1305.2,0,0,0,0,0
37631,-5775444.271,-640465.7293,4,100,99,23.01,21.57,1,1,1281.5,1283.3,0,0,0,0,0
37632,-5774444.271,-640465.7293,5,100,99,19.15,16.74,1,1,1248.2,1290.2,0,0,0,0,0
37633,-5773444.271,-640465.7293,6,100,95,22.63,19.03,1,1,1208.1,1286.6,0,0,0,0,0
37634,-5772444.271,-640465.7293,6,100,100,23.76,16.2,1,1,1198.4,1273.1,0,0,0,0,0
37635,-5771444.271,-640465.7293,6,100,100,21.21,19.17,1,1,1210.5,1276.6,0,0,0,0,0
37636,-5770444.271,-640465.7293,6,100,100,21.56,20.85,1,1,1209,1247.7,0,0,0,0,0
37637,-5769444.271,-640465.7293,5,100,100,19.27,17.61,1,1,1258,1282,0,0,0,0,0
37638,-5768444.271,-640465.7293,4,100,100,19.96,18.9,1,1,1278.6,1302.8,0,0,0,0,0
37639,-5767444.271,-640465.7293,4,100,100,19.82,18.99,1,1,1285.5,1278.5,0,0,0,0,0
37640,-5766444.271,-640465.7293,5,100,100,20.73,19.39,1,1,1144.7,1251.1,0,0,0,0,0
37641,-5765444.271,-640465.7293,6,100,100,22.58,20.55,1,1,1144.5,1307.4,0,0,0,0,0
37642,-5764444.271,-640465.7293,6,100,100,19.19,11.61,1,5,1313.6,1285.8,0,0,0,0,0
37643,-5763444.271,-640465.7293,6,99,83,23.06,11.13,1,35,1268.7,1311.2,0,0,0,0,0
37644,-5762444.271,-640465.7293,6,100,25,21.9,9.75,1,6,1270.6,1301.6,0,0,0,0,0
37645,-5761444.271,-640465.7293,5,100,48,21,16.6,1,1,1260.3,1192.5,0,0,0,0,0
37646,-5760444.271,-640465.7293,4,100,99,21.34,20.97,1,1,1255.6,1165.2,0,0,0,0,0
37647,-5759444.271,-640465.7293,4,100,99,22.23,21.41,1,1,1256.8,1275.1,0,7,0,0,0
37648,-5758444.271,-640465.7293,3,100,100,24.2,22.95,1,1,1279.4,1280.8,0,7,0,0,0
37649,-5757444.271,-640465.7293,3,99,100,23.3,22.21,1,1,1269.1,1302.9,0,7,0,0,0
37650,-5756444.271,-640465.7293,2,100,99,21.45,20.44,1,1,1286.7,1290.9,0,7,0,0,0
37651,-5755444.271,-640465.7293,1,100,100,21.7,20.6,1,1,1277.8,1290,0,7,0,0,0
37652,-5754444.271,-640465.7293,1,100,100,20.24,19.15,1,1,1293,1282.3,0,7,0,0,0
37653,-5753444.271,-640465.7293,1,100,100,19.39,18.2,1,1,1273.4,1274.3,0,7,0,0,0
37654,-5752444.271,-640465.7293,1,100,100,20.42,19.43,1,1,1270.8,1268.1,0,0,0,0,0
37655,-5751444.271,-640465.7293,1,100,100,21.67,20.63,1,1,1283.2,1317.2,0,0,0,0,0
37656,-5750444.271,-640465.7293,1,100,100,25.14,23.89,1,1,1305.5,1292.5,0,0,0,0,0
37657,-5749444.271,-640465.7293,1,100,100,26.73,25.33,1,1,1320,1332.6,0,0,0,0,0
37658,-5748444.271,-640465.7293,1,100,100,25.5,24.31,1,1,1263.8,1317.1,0,0,0,0,0
37659,-5747444.271,-640465.7293,1,100,100,24.69,23.68,1,1,1287.7,1297.3,0,0,0,0,0
37660,-5746444.271,-640465.7293,1,100,100,23.22,22.39,1,1,1284.4,1330.4,0,0,0,0,0
37661,-5745444.271,-640465.7293,1,100,95,25.01,24.16,1,11,1263,1286.3,0,0,0,0,0
37662,-5744444.271,-640465.7293,1,100,42,23.3,21.2,1,7,1299.7,1312,0,0,0,0,0
37663,-5743444.271,-640465.7293,1,100,41,23.76,16.89,1,1,1248.1,1283.7,0,0,0,0,0
37664,-5742444.271,-640465.7293,1,100,97,21.64,20.75,1,1,1294.1,1240.8,0,0,0,0,0
37665,-5741444.271,-640465.7293,1,100,100,22.71,22,1,1,1287.2,1271.7,0,0,0,0,0
37666,-5740444.271,-640465.7293,1,100,100,23.29,22.66,1,1,1279.9,1291.4,0,0,0,0,0
37667,-5739444.271,-640465.7293,1,100,100,22.78,21.77,1,1,1212.4,1277.2,0,0,0,0,0
37668,-5738444.271,-640465.7293,1,100,100,22.29,20.46,1,1,1301.2,1335.7,0,0,0,0,0
37669,-5737444.271,-640465.7293,1,100,100,24.49,23.76,1,1,1305.1,1325.7,0,0,0,0,0
37670,-5736444.271,-640465.7293,1,100,100,26.16,25.55,1,1,1283,1319.1,0,0,0,0,0
37671,-5735444.271,-640465.7293,1,100,100,25.58,25.21,1,1,1262.7,1236.1,0,0,0,0,0
37672,-5734444.271,-640465.7293,1,100,100,21.65,20.77,1,1,1224.9,1276.3,0,0,0,0,0
37673,-5733444.271,-640465.7293,2,99,98,21.44,21.31,1,1,1256.9,1309,0,0,0,0,0
37674,-5732444.271,-640465.7293,3,100,92,19.75,19.28,1,7,1286.3,1300,0,0,0,0,0
37675,-5731444.271,-640465.7293,4,100,53,20.45,20.24,1,6,1273.6,1292.3,0,0,0,0,0
37676,-5730444.271,-640465.7293,5,94,46,15.19,16.03,1,3,1290.9,1331.5,0,7,0,0,0
37677,-5729444.271,-640465.7293,6,86,61,15.06,15.57,1,1,1290,1328.9,0,7,0,0,0
37678,-5728444.271,-640465.7293,6,65,79,19.9,5.93,8,16,1154.2,1143.7,0,7,0,0,0
37679,-5727444.271,-640465.7293,6,18,39,13.28,11.71,79,74,1094.8,1109.1,0,7,0,0,0
37680,-5726444.271,-640465.7293,6,92,17,22,14.79,2,5,1268.7,1293.7,0,7,0,0,0
37681,-5725444.271,-640465.7293,5,73,66,20.62,15.13,4,9,1279.4,1288.6,0,7,0,0,0
37682,-5724444.271,-640465.7293,5,99,43,21.9,19.25,1,1,1276,1305.7,0,7,0,0,0
37683,-5723444.271,-640465.7293,6,93,82,19.02,6.92,1,19,1298.7,1321.4,0,7,0,0,0
37684,-5722444.271,-640465.7293,6,92,32,15.73,4.46,1,9,1267.4,1312.8,0,0,0,0,0
37685,-5721444.271,-640465.7293,6,99,42,13.32,3.82,1,43,1282.3,1334,0,0,0,0,0
37686,-5720444.271,-640465.7293,5,99,21,18.67,4.05,1,36,1303.4,1310.3,0,0,0,0,0
37687,-5719444.271,-640465.7293,5,98,19,21.66,3.65,1,4,1320,1251.7,0,0,0,0,0
37688,-5718444.271,-640465.7293,6,87,52,22.33,4.52,1,73,1263.1,1287.9,0,0,0,0,0
37689,-5717444.271,-640465.7293,6,86,12,25.39,4.65,5,50,1088,1140.9,0,0,0,0,0
37690,-5716444.271,-640465.7293,6,95,10,25.05,8.08,1,11,1047.9,1173.2,0,0,0,0,0
37691,-5715444.271,-640465.7293,6,92,36,23.16,5.14,1,62,1316.8,1213.2,0,0,0,0,0
37692,-5714444.271,-640465.7293,6,100,2,23.76,3.69,1,6,1208,1104.7,0,0,0,0,0
37693,-5713444.271,-640465.7293,6,99,36,20.3,4.43,1,25,1115.9,1373.9,0,0,0,0,0
37694,-5712444.271,-640465.7293,6,100,32,24.38,10.98,1,5,1311,1381.1,0,0,0,0,0
37695,-5711444.271,-640465.7293,6,99,44,19.61,6.63,1,74,1282.2,1364.8,0,0,0,0,0
37696,-5710444.271,-640465.7293,6,96,5,22.35,6.89,1,61,1250.7,1306.3,0,0,0,0,0
37697,-5709444.271,-640465.7293,6,100,8,22.78,5.07,1,301,1221.6,1348.8,0,0,0,0,0
37698,-5708444.271,-640465.7293,6,98,1,21.39,9.88,1,88,1280.7,1320.8,0,0,0,0,0
37699,-5707444.271,-640465.7293,6,91,7,22.23,7.18,1,81,1038.5,1154.6,0,0,0,0,0
37700,-5706444.271,-640465.7293,6,94,4,24.79,6.33,1,667,1271.8,1123.7,0,0,0,0,0
37701,-5705444.271,-640465.7293,6,89,0,23.6,9.71,2,173,1287.3,1097.7,0,0,0,0,0
37702,-5704444.271,-640465.7293,6,89,2,23.95,7.59,1,12,1259.4,1376.2,0,0,0,0,0
37703,-5703444.271,-640465.7293,6,98,16,23.49,8.86,1,7,1303.5,1343.4,0,0,0,0,0
37704,-5702444.271,-640465.7293,6,93,55,22.15,15.19,1,14,1285.1,1299.2,0,0,0,0,0
37705,-5701444.271,-640465.7293,6,77,34,27.37,8.62,3,12,1097.5,1108.6,0,0,0,0,0
37706,-5700444.271,-640465.7293,5,100,16,23.13,4.36,1,364,1287.8,1159.6,0,0,0,0,0
37707,-5699444.271,-640465.7293,5,100,0,24.13,4.85,1,3,1251.5,1104.3,0,0,0,0,0
37708,-5698444.271,-640465.7293,4,100,31,24.24,3.74,1,9,1254.5,1323.5,0,0,0,0,0
37709,-5697444.271,-640465.7293,5,100,11,21.94,12.55,1,611,1223.8,1296.7,0,0,0,0,0
37710,-5696444.271,-640465.7293,6,100,0,22.42,16.02,1,196,1249.6,1169.7,0,0,0,0,0
37711,-5695444.271,-640465.7293,6,99,1,22.19,6.54,1,256,1250.8,1253.1,0,7,0,0,0
37712,-5694444.271,-640465.7293,6,99,0,18.55,8.36,1,62,1234.1,1083.5,0,7,0,0,0
37713,-5693444.271,-640465.7293,6,99,4,20.27,4.38,1,19,984.7,1089.1,0,7,0,0,0
37714,-5692444.271,-640465.7293,5,100,11,24.34,4.47,1,54,1249,1352.7,0,7,0,0,0
37715,-5691444.271,-640465.7293,5,99,7,12.45,6.87,1,20,1242.8,1142.5,0,7,0,0,0
37716,-5690444.271,-640465.7293,5,99,19,7.95,6.75,1,1,1224.9,1276.8,0,7,0,0,0
37717,-5689444.271,-640465.7293,5,100,82,9.21,5.91,1,1,1253.1,1286.9,0,7,0,0,0
37718,-5688444.271,-640465.7293,5,100,99,10.34,10.98,1,2,1248.9,1261.2,0,0,0,0,0
37719,-5687444.271,-640465.7293,5,94,83,17.51,7.35,2,2,1222.9,1250.6,0,0,0,0,0
37720,-5686444.271,-640465.7293,5,100,62,10.02,4.81,1,1,1170.6,1274.7,0,0,0,-1,0
37721,-5685444.271,-640465.7293,6,100,100,10.58,8.24,1,1,1258.2,1287.8,0,0,0,0,0
37722,-5684444.271,-640465.7293,6,12,100,13.95,12.15,33,7,1258.9,1311.8,0,0,0,-2,0
37723,-5683444.271,-640465.7293,6,0,14,13.21,12.82,0,1086,1137.1,1051.5,0,0,0,-3,0
37795,-5811444.271,-641465.7293,1,100,100,26.46,25.75,1,1,1240.2,1271.8,0,0,0,-2,0
37796,-5810444.271,-641465.7293,1,100,100,25.38,24.81,1,1,1255,1260.5,0,0,0,-1,0
37797,-5809444.271,-641465.7293,1,100,100,26.83,26.09,1,1,1223.6,1257.5,0,0,0,0,0
37798,-5808444.271,-641465.7293,1,100,100,26.58,25.83,1,1,1233.9,1288.8,0,0,0,0,0
37799,-5807444.271,-641465.7293,1,100,99,27.67,26.28,1,1,1226.8,1260.6,0,0,0,0,0
37800,-5806444.271,-641465.7293,1,100,92,25.09,18.65,1,1,1242.5,1268,0,0,0,0,0
37801,-5805444.271,-641465.7293,1,100,100,25.07,24.15,1,1,1196.9,1201.5,0,0,0,0,0
37802,-5804444.271,-641465.7293,1,100,100,24.18,22.58,1,2,1252.9,1231.1,0,0,0,0,0
37803,-5803444.271,-641465.7293,1,100,86,24.82,23.89,1,1,1256.5,1272.9,0,0,0,-1,0
37804,-5802444.271,-641465.7293,1,100,92,23.34,23.07,1,1,1230.2,1267.3,0,0,0,-26,0
37805,-5801444.271,-641465.7293,2,100,100,24.5,21.77,1,1,1260.7,1232.3,0,0,0,-52,0
37806,-5800444.271,-641465.7293,3,100,100,22.56,14.72,1,1,1244.2,1244.7,0,0,0,-75,0
37807,-5799444.271,-641465.7293,4,100,91,22.96,20.85,1,18,1221.8,1303.4,0,0,0,-100,0
37808,-5798444.271,-641465.7293,5,100,44,23.8,12.84,1,1,1244.2,1267.7,0,0,0,-65,0
37809,-5797444.271,-641465.7293,5,100,94,24.75,20.01,1,1,1249.2,1306.8,0,0,0,-6,0
37810,-5796444.271,-641465.7293,6,100,99,23.76,23.66,1,5,1252.7,1276.4,0,0,0,0,0
37811,-5795444.271,-641465.7293,6,100,82,24.33,22.74,1,1,1233.3,1254.8,0,7,0,0,0
37812,-5794444.271,-641465.7293,6,100,91,23.32,21.91,1,1,1239.3,1260.7,0,7,0,0,0
37813,-5793444.271,-641465.7293,5,100,90,22.52,11.06,1,5,1260.6,1277.8,0,7,0,0,0
37814,-5792444.271,-641465.7293,4,100,40,20.44,17.26,1,1,1249.9,1208.1,0,7,0,0,0
37815,-5791444.271,-641465.7293,3,100,93,18.91,17.96,1,1,1209.8,1259.4,0,7,0,-13,0
37816,-5790444.271,-641465.7293,2,100,95,23.23,21.26,1,2,1229.2,1301.1,0,7,0,-38,0
37817,-5789444.271,-641465.7293,1,100,98,21.2,20.7,1,1,1222.4,1269.6,0,7,0,-8,0
37818,-5788444.271,-641465.7293,1,100,99,22.44,21.42,1,1,1249.4,1285.8,0,7,0,-17,0
37819,-5787444.271,-641465.7293,1,100,100,18.96,17.56,1,1,1259.3,1274.3,0,7,0,-58,0
37820,-5786444.271,-641465.7293,1,100,100,17,15.73,1,1,1242.8,1284.8,0,7,0,-91,0
37821,-5785444.271,-641465.7293,1,100,100,17.97,17.27,1,1,1249.9,1250,0,7,0,-78,0
37822,-5784444.271,-641465.7293,1,100,100,19.79,18.86,1,1,1242.8,1249.5,0,7,0,-22,0
37823,-5783444.271,-641465.7293,1,100,99,17.8,16.38,1,1,1250.6,1289.8,0,0,0,0,0
37824,-5782444.271,-641465.7293,1,100,100,20.05,19.04,1,1,1210.9,1294.2,0,0,0,-1,0
37825,-5781444.271,-641465.7293,1,99,100,20.39,19.38,1,1,1264.3,1260.7,0,0,0,-49,0
37826,-5780444.271,-641465.7293,1,99,100,17.32,16.32,1,1,1266.1,1291.4,0,0,0,-67,0
37827,-5779444.271,-641465.7293,1,99,99,24.41,23.45,1,1,1237,1292.1,0,0,0,-67,0
37828,-5778444.271,-641465.7293,2,100,99,20.75,19.29,1,1,1252,1243.5,0,0,0,-22,0
37829,-5777444.271,-641465.7293,2,100,100,19.33,18.28,1,1,1268.6,1288.9,0,0,0,0,0
37830,-5776444.271,-641465.7293,3,99,100,23.16,11.27,1,1,1284.1,1320.7,0,0,0,-9,0
37831,-5775444.271,-641465.7293,4,99,100,22.13,19.42,1,1,1256.5,1282.6,0,0,0,-22,0
37832,-5774444.271,-641465.7293,5,100,99,20.74,19.3,1,1,1296.7,1282.8,0,0,0,-41,0
37833,-5773444.271,-641465.7293,5,100,94,21.1,19.05,1,1,1214.1,1266.4,0,0,0,-85,0
37834,-5772444.271,-641465.7293,6,100,99,19.7,17.65,1,1,1261.1,1289.4,0,0,0,-29,0
37835,-5771444.271,-641465.7293,6,100,88,19.17,12.86,1,1,1224.7,1272.4,0,0,0,-72,0
37836,-5770444.271,-641465.7293,6,99,98,20.87,13.66,1,1,1255.3,1266.7,0,0,0,-68,0
37837,-5769444.271,-641465.7293,5,100,99,20.92,16.92,1,1,1247.3,1241.8,0,0,0,-41,0
37838,-5768444.271,-641465.7293,5,100,100,18.17,16.73,1,1,1287.3,1293.7,0,0,0,-49,0
37839,-5767444.271,-641465.7293,5,100,100,19.66,18.77,1,1,1241.6,1272.3,0,0,0,-83,0
